Method,Start_frame_id,Done_frame_id,Collision,Recovery,Smoothness,Status,Time,World,optimal_time,nav_metric
VLM,11,20,0,2.78E-07,-0.437188212,success,7.603,world_33.world,8.084455349,0.5
VLM,0,9,0,2.96E-07,-0.349564574,success,7.089,world_34.world,8.232892547,0.5
VLM,10,17,0,3.37E-07,-0.23228969,success,6.509,world_34.world,8.232892547,0.5
VLM,0,8,0,3.12E-07,-0.83326798,success,7.055,world_35.world,8.057087722,0.5
VLM,9,17,0,2.97E-07,-0.944743063,success,7.069,world_35.world,8.057087722,0.5
VLM,0,8,0,3.21E-07,-0.195414853,success,6.835,world_36.world,7.86633022,0.5
VLM,9,16,0,3.32E-07,-0.108866961,success,6.323,world_36.world,7.86633022,0.5
VLM,0,8,0,2.95E-07,-0.013881583,success,7.216,world_37.world,8.126611786,0.5
VLM,9,16,0,0.003154889,-0.017064851,success,6.804,world_37.world,8.126611786,0.5
VLM,0,8,0,3.04E-07,-0.228332651,success,6.902,world_38.world,7.823793764,0.5
VLM,9,16,0,3.22E-07,-0.22801313,success,6.672,world_38.world,7.823793764,0.5
VLM,0,38,0,0.634048282,-27.16768055,success,32.776,world_39.world,8.383492591,0.255781443
VLM,39,48,0,2.53E-07,-1.48303333,success,8.386,world_39.world,8.383492591,0.5
VLM,0,9,0,2.62E-07,-0.5308464,success,8.228,world_40.world,7.916066392,0.5
VLM,10,18,0,2.72E-07,-0.359079217,success,7.795,world_40.world,7.916066392,0.5
VLM,0,8,0,2.78E-07,-0.087454241,success,7.729,world_41.world,8.416766402,0.5
VLM,9,17,0,2.83E-07,-0.087262488,success,7.338,world_41.world,8.416766402,0.5
VLM,0,8,0,2.92E-07,-0.229409316,success,7.352,world_42.world,8.07851885,0.5
VLM,9,16,0,3.11E-07,-0.226575874,success,6.959,world_42.world,8.07851885,0.5
VLM,0,7,0,3.16E-07,-0.198459241,success,6.842,world_43.world,8.109232492,0.5
VLM,8,15,0,2.93E-07,-0.244394681,success,7.336,world_43.world,8.109232492,0.5
